timestamp,value1,value2,value3
0.0,1.0,1.0,1.0
0.05836370738671701,0.7447276972023368,0.9674847415959038,0.9739922644849844
0.12916108569539597,0.5208656901491229,0.9216176741982295,0.9429345997713768
0.21568702493539388,0.3364796174978647,0.860710765286255,0.9053954304799672
0.31476012203954973,0.20402080446565843,0.7893156306081849,0.8627636946755286
0.42647876001237145,0.11605349292143445,0.710940127223295,0.8151154583589272
0.5486009950019299,0.0626366102079987,0.6308046470869513,0.7637408792490028
0.6801498148290146,0.032235100742968224,0.5524928215361826,0.7096033440842165
0.8195261166349427,0.015946634322456195,0.47891242866857714,0.6540674077278538
0.9657507075079192,0.007620742290428361,0.4115815716883941,0.598282219740215
1.0,0.006410356295818916,0.39717276688745,0.5856252064346272
1.103945249125462,0.003791926848070503,0.3563373611838173,0.5487073922673725
1.1889713924683045,0.0024675106956094806,0.3259572530093239,0.5202749814350449
1.3068791130791304,0.001359495488614999,0.28793180589475587,0.4832823717500592
1.4265100474451162,0.000742273383034322,0.2537554121549728,0.4484261988104182
1.5669254701944495,0.0003646731755845151,0.2186526140662596,0.410657552987054
1.7181547105707797,0.00016952855144805102,0.1861360344165579,0.37341905660833175
1.8899494015330676,7.097242101067985e-5,0.15490391109773183,0.33498403637631874
2.0,4.060932513321966e-5,0.13765337248048617,0.3123107743084011
2.1914183449738216,1.5374533875253436e-5,0.11202038990045861,0.2761151802755531
2.3773800987443408,5.979276471647392e-6,0.09162873000590775,0.2444824820072312
2.6322155115022032,1.644009611653417e-6,0.06950332354484527,0.2061349443606727
2.91982914582867,3.851159386993766e-7,0.05082131487402898,0.16902125417446529
3.0,2.560622375644691e-7,0.046566204411707196,0.15973733429454764
3.296897883105555,5.735872086625865e-8,0.033666824927034135,0.12901632675704902
3.619112953869421,1.1459311911411445e-8,0.023658658347697547,0.10155613626153528
4.0,1.8604899421168697e-9,0.015580097871373563,0.07582169081549978
4.4496182069424535,2.945240907209219e-10,0.009509072612829092,0.0530840994354427
4.954793370438921,5.916357176748192e-11,0.0054576957474228045,0.035112151718164536
5.0,4.698267809934676e-11,0.005193075743874036,0.033817479667333374
5.294570151715627,1.0618951337118137e-11,0.0037562987403433707,0.02641851058908795
5.637340314503988,1.9479598719209543e-12,0.0025766300373552577,0.019737459847233334
6.0,3.329618915266748e-13,0.0017291226374284339,0.014435113877197188
6.465321265034228,5.5064416255271054e-14,0.0010364504244003902,0.009606890211128623
6.9807287937908855,1.1838460929003351e-14,0.0005879461631044241,0.00607973255265001
7.578753298968584,5.109127121132772e-15,0.000304552063570238,0.003549648850830777
8.241987232937237,4.075064652637669e-15,0.00014683986919108042,0.0019394744851742
8.98383276855844,6.623872359855267e-15,6.493848650511525e-5,0.0009786579729539708
9.794183131169206,1.9122800413086536e-14,2.6637039533048035e-5,0.0004599558275824237
10.0,6.699834916632785e-15,2.124038225678225e-5,0.00037925443873156473
